iso,id_centro,nombre_centro,geocoded_lat,geocoded_lon,geocode_source,geocode_precision,arcgis_score,geocode_query,geocode_distance_km,target_type,original_lat,original_lon,geocoded_in_adm1,geocoded_in_adm2,geo_adm1_check,geo_adm2_check,original_in_adm1,original_in_adm2,orig_adm1_check,orig_adm2_check,acceptance
COL,227075000540,ESCUELA URBANA INDÍGENA DUMA,6.290298057582,-77.355093113268,arcgis,uncertain,84.62,"COM INDIGENA DUMA, Bahía Solano, Chocó, Colombia",51.4163117058606,compare,6.75,-77.405278,Chocó,Bahía Solano,MATCH,MATCH,Chocó,Bahía Solano,MATCH,MATCH,FLAG
COL,227077000008,ESCUELA RURAL MIXTA ANTONIO NARIÑO DE SAN MIGUEL,5.5633,-77.388983333333,arcgis,uncertain,85.88,"VDA SAN MIGUEL, Bajo Baudó, Chocó, Colombia",47.86621933721419,compare,5.133333333,-77.36805556,Chocó,Bajo Baudó,MATCH,MATCH,Chocó,Bajo Baudó,MATCH,MATCH,FLAG
COL,227077000059,SEDE INDÍGENA COCALITO GELLA,5.5633,-77.388983333333,arcgis,uncertain,80.0,"COM INDIGENA COCALITO GELLA, Bajo Baudó, Chocó, Colombia",46.01369241559226,compare,5.15,-77.368333,Chocó,Bajo Baudó,MATCH,MATCH,Chocó,Bajo Baudó,MATCH,MATCH,FLAG
COL,227077000091,ESCUELA RURAL MIXTA ANTONIA SANTOS DE BELLAVISTA,5.29509,-77.00581,arcgis,uncertain,89.22,"VDA BELLAVISTA, Bajo Baudó, Chocó, Colombia",43.96113586271319,compare,5.133333333,-77.36805556,Chocó,Alto Baudó,MATCH,MISMATCH,Chocó,Bajo Baudó,MATCH,MATCH,FLAG
COL,227077000245,COLEGIO SAGRADO CORAZÓN DE JESUS DE VIRODÓ,5.4043365,-77.400305,arcgis,street,98.62,"C VIRUDO, Bajo Baudó, Chocó, Colombia",28.497822732765673,compare,5.15,-77.368611,,,NO_DATA,NO_DATA,Chocó,Bajo Baudó,MATCH,MATCH,KEEP_ORIGINAL
COL,227077000334,CENTRO EDUCATIVO MARÍA DE FÁTIMA DE SIVIRU,4.81673,-77.31663,arcgis,street,98.62,"C SIVIRU, Bajo Baudó, Chocó, Colombia",33.49064691507314,compare,5.116666667,-77.34416667,Chocó,Bajo Baudó,MATCH,MATCH,Chocó,Bajo Baudó,MATCH,MATCH,KEEP_ORIGINAL
COL,227077000369,COLEGIO NUESTRA SEÑORA DEL CARMEN PUERTO MELUK,5.1254991,-77.0351336,arcgis,uncertain,83.44,"CL PUERTO MELUK PRINCIPAL 03 06 BR MELUK, Medio Baudó, Chocó, Colombia",99.57276560218267,compare,5.93333,-76.64694,Chocó,Medio Baudó,MATCH,MATCH,Chocó,Medio Atrato,MATCH,MISMATCH,FLAG
COL,227077000393,SEDE NUESTRA SEÑORA DE LAS PEÑAS,5.5633,-77.388983333333,arcgis,uncertain,82.56,"VDA FIRME DE USARAGA, Bajo Baudó, Chocó, Colombia",73.67322839361216,compare,4.90213,-77.34592,Chocó,Bajo Baudó,MATCH,MATCH,Chocó,Bajo Baudó,MATCH,MATCH,FLAG
COL,227077000407,ESCUELA RURAL MIXTA SAN JOSE DE QUERA,5.110631115791,-76.995646724427,arcgis,uncertain,84.21,"C SAN JOSE DE QUERA, Medio Baudó, Chocó, Colombia",99.28790139898338,compare,5.93333,-76.64694,Chocó,Medio Baudó,MATCH,MATCH,Chocó,Medio Atrato,MATCH,MISMATCH,FLAG
COL,227077000415,ESCUELA RURAL MIXTA SAGRADO CORAZÓN DE JESUS DE PUNTA HIJUA,4.68711,-77.31433,arcgis,centroid,90.86,"VDA PUNTA HIJUA, Bajo Baudó, Chocó, Colombia",53.325263850243395,compare,5.166666667,-77.31138889,Chocó,Bajo Baudó,MATCH,MATCH,Chocó,Bajo Baudó,MATCH,MATCH,KEEP_ORIGINAL
COL,227077000423,ESCUELA RURAL VILLA MERCEDES,5.110631115791,-76.995646724427,arcgis,uncertain,84.86,"C VILLA MERCEDES, Medio Baudó, Chocó, Colombia",9.266362926416514,compare,5.05072,-77.0538,Chocó,Medio Baudó,MATCH,MATCH,Chocó,Medio Baudó,MATCH,MATCH,FLAG
COL,227077000482,ESCUELA RURAL MIXTA POLICARPA SALAVARRIETA DE DOTENEDO,4.8967655,-77.2434542,arcgis,street,98.71,"C DOTENEDO, Bajo Baudó, Chocó, Colombia",63.06568562622372,compare,5.45,-77.368889,Chocó,Bajo Baudó,MATCH,MATCH,Chocó,Bajo Baudó,MATCH,MATCH,KEEP_ORIGINAL
COL,227077000504,ESCUELA RURAL MIXTA NUESTRA SEÑORA DE LA PAZ DEL FIRME,5.5633,-77.388983333333,arcgis,uncertain,87.5,"VDA EL FIRME, Bajo Baudó, Chocó, Colombia",44.93237662582731,compare,5.166667,-77.311389,Chocó,Bajo Baudó,MATCH,MATCH,Chocó,Bajo Baudó,MATCH,MATCH,FLAG
COL,227077000920,ESCUELA RURAL MIX SANTA TERESITA DE POMEÑO,5.5633,-77.388983333333,arcgis,uncertain,88.39,"VDA POMEÑO, Bajo Baudó, Chocó, Colombia",49.91060315520853,compare,5.116666667,-77.34416667,Chocó,Bajo Baudó,MATCH,MATCH,Chocó,Bajo Baudó,MATCH,MATCH,FLAG
COL,270429002530,CENTRO EDUCATIVO BOCA DEL CANAL,8.544667361995,-74.726802955447,arcgis,uncertain,83.33,"VDA BOCA DEL CANAL, Majagual, Sucre, Colombia",18.930351117007536,compare,8.51001,-74.55826,Sucre,Majagual,MATCH,MATCH,Bolívar,Achí,MISMATCH,MISMATCH,FLAG
COL,270429060297,INSTITUCIÓN EDUCATVA SAN ROQUE,8.51664,-74.66661,arcgis,street,98.67,"C SAN ROQUE, Majagual, Sucre, Colombia",,fill,,,Sucre,Majagual,MATCH,MATCH,,,NO_DATA,NO_DATA,ACCEPT
COL,308001009448,CORPORACION EDUCATIVA COLEGIO COMUNAL MIXTO,10.962788979971,-74.82896987108,arcgis,street,98.41,"KR 12A 94 49 BR CIUDAD MODESTO, Barranquilla, Atlántico, Colombia",0.028267447991180496,compare,10.96281217,-74.82871201,Atlántico,Barranquilla,MATCH,MATCH,Atlántico,Barranquilla,MATCH,MATCH,KEEP_ORIGINAL
COL,273168002340,ESCUELA RURAL MIXTA ANGOSTURA,4.20613,-75.17447,arcgis,uncertain,83.77,"VDA LA ANGOSTURA FINC LA ANGOSTURA, Chaparral, Tolima, Colombia",59.00317707812982,compare,3.699722,-75.333333,Tolima,Valle de San Juan,MATCH,MISMATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,273168002528,ESCUELA RURAL MIXTA FLORESTAL AMBEIMA,3.70664,-75.66437,arcgis,street,100.0,"VDA FLORESTAL AMBEIMA, Chaparral, Tolima, Colombia",0.03589840807048731,compare,3.706388889,-75.66416667,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,KEEP_ORIGINAL
COL,273168002536,ESCUELA RURAL MIXTA MULICU LAS PALMAS,3.73329,-75.43335,arcgis,uncertain,81.97,"C AMOYA FINC VEREDA MULICU PALMAS, Chaparral, Tolima, Colombia",14.480947868923721,compare,3.633056,-75.516667,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,273168002544,ESCUELA RURAL MIXTA MULICU JARDIN,3.66368,-75.63169,arcgis,uncertain,82.16,"C AMOYA FINC VEREDA MULICU JARDIN, Chaparral, Tolima, Colombia",13.210475812014263,compare,3.633056,-75.516667,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,273168002684,ESCUELA RURAL MIXTA TRES ESQUINAS,3.84195,-75.13125,arcgis,uncertain,89.62,"VDA TRES ESQUINAS, Chaparral, Tolima, Colombia",53.41177964393416,compare,3.696388889,-75.59,Tolima,Coyaima,MATCH,MISMATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,273168002803,INSTITUCIÓN EDUCATIVA TÉCNICA CAMACHO ANGARITA,3.66694,-75.58276,arcgis,centroid,90.22,"C EL LIMON VDA PROVIDENCIA, Chaparral, Tolima, Colombia",0.04190653937983357,compare,3.666666667,-75.5825,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,KEEP_ORIGINAL
COL,273168002854,ESCUELA RURAL MIXTA AURORA HERMOSAS,3.82981,-75.72024,arcgis,street,99.03,"VDA LA AURURA HERMOSAS, Chaparral, Tolima, Colombia",0.028368228408386726,compare,3.829722,-75.72,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,KEEP_ORIGINAL
COL,273168002862,ESCUELA RURAL MIXTA LAS PALMERAS,4.63848,-75.07044,arcgis,uncertain,84.29,"VDA LAS PALMERAS KM 9, Chaparral, Tolima, Colombia",105.71718384001169,compare,3.806111,-75.531111,Tolima,Anzoátegui,MATCH,MISMATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,273168002901,ESCUELA RURAL MIXTA LOS NARANJALES,3.744135215486,-75.589967471894,arcgis,uncertain,83.59,"VDA LOS NARANJALES, Chaparral, Tolima, Colombia",17.283510126859184,compare,3.829722222,-75.72,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,273168002935,ESCUELA RURAL MIXTA EL QUESO,3.66222,-75.44552,arcgis,street,96.36,"VDA EL QUESO, Chaparral, Tolima, Colombia",0.04078006001532357,compare,3.661944,-75.445278,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,KEEP_ORIGINAL
COL,273168003192,ESCUELA RURAL MIXTA MULICU DELICIAS,3.56841,-75.49247,arcgis,uncertain,87.2,"C AMOYA FINC MULICU LAS DELICIAS, Chaparral, Tolima, Colombia",7.673489881195409,compare,3.633056,-75.516667,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,308758076525,COLEGIO NAZARENO,10.892142769994,-74.794172561205,arcgis,centroid,94.11,"AK 6 58C 09 BR VILLA VALENTINA, Soledad, Atlántico, Colombia",0.8318577661876542,compare,10.899444,-74.795833,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,KEEP_ORIGINAL
COL,223586000615,SEDE PRETEXTO,9.23657,-75.72191,arcgis,centroid,90.83,"VDA PRETESTO, Purísima de la Concepción, Córdoba, Colombia",13.355193943070569,compare,9.34834,-75.67736,Córdoba,Purísima de la Concepción,MATCH,MATCH,Sucre,Coveñas,MISMATCH,MISMATCH,FLAG
COL,223670001546,ESCUELA RURAL MIXTA SANTA ISABEL,9.124059324043,-75.517745611129,arcgis,uncertain,86.92,"VDA SANTA ISABEL SUR, San Andrés de Sotavento, Córdoba, Colombia",3.6037047184501496,compare,9.093914,-75.529797,Córdoba,San Andrés de Sotavento,MATCH,MATCH,Córdoba,San Andrés de Sotavento,MATCH,MATCH,FLAG
COL,223670001791,ESCUELA RURAL MIXTA BOCA DE JARRO,9.124059324043,-75.517745611129,arcgis,uncertain,89.79,"VDA BOCA JARRO, San Andrés de Sotavento, Córdoba, Colombia",0.0,compare,9.124059324043,-75.517745611129,Córdoba,San Andrés de Sotavento,MATCH,MATCH,Córdoba,San Andrés de Sotavento,MATCH,MATCH,FLAG
COL,225785000023,ESCUELA RURAL LLANO GRANDE,4.966481,-74.3546314,arcgis,centroid,90.88,"VDA LLANO GRANDE, Tabio, Cundinamarca, Colombia",46.1328826594786,compare,4.57389,-74.22,Cundinamarca,La Vega,MATCH,MISMATCH,Cundinamarca,Soacha,MATCH,MISMATCH,FLAG
COL,225785000074,ESCUELA RURAL ANTONIO NARIÑO,4.951802401007,-74.084616340756,arcgis,uncertain,82.73,"VDA VEREDA FINC EL BOTE, Tabio, Cundinamarca, Colombia",71.61818556600878,compare,4.97861,-74.73056,Cundinamarca,Tabio,MATCH,MATCH,Tolima,Armero,MISMATCH,MISMATCH,FLAG
COL,268271000131,ESCUELA RURAL LA ESMERALDA,5.77752,-73.98331,arcgis,street,100.0,"VDA LA ESMERALDA, Florián, Santander, Colombia",173.08161877266056,compare,6.66778,-72.69889,Santander,Florián,MATCH,MATCH,Santander,Enciso,MATCH,MISMATCH,FLAG
COL,285010000071,INSTITUCIÓN EDUCATIVA SAN RAFAEL,5.01663,-72.44994,arcgis,street,96.57,"VDA SAN RAFAEL, Aguazul, Casanare, Colombia",11.538769858701052,compare,5.101111,-72.389444,Casanare,Aguazul,MATCH,MATCH,Casanare,Aguazul,MATCH,MATCH,KEEP_ORIGINAL
COL,285010000356,UNETE,5.20005,-72.58332,arcgis,street,96.13,"VDA UNETE, Aguazul, Casanare, Colombia",4.839750973438637,compare,5.174722222,-72.54777778,Casanare,Aguazul,MATCH,MATCH,Casanare,Aguazul,MATCH,MATCH,KEEP_ORIGINAL
COL,285010000445,ESCUELA FRANCISCO JOSE DE CALDAS,5.01663,-72.53337,arcgis,street,95.47,"VDA PALO SOLO, Aguazul, Casanare, Colombia",12.834269675481545,compare,5.025556,-72.648889,Casanare,Aguazul,MATCH,MATCH,Casanare,Aguazul,MATCH,MATCH,KEEP_ORIGINAL
COL,285010000551,SANTIAGO DE LAS ATALAYAS,5.05002,-72.44994,arcgis,uncertain,85.52,"VDA SANTIAGO DE LAS ATALAYAS, Aguazul, Casanare, Colombia",17.597932457335048,compare,5.174722222,-72.54777778,Casanare,Aguazul,MATCH,MATCH,Casanare,Aguazul,MATCH,MATCH,FLAG
COL,285010000577,MANOGUIA,5.126517908283,-72.548712626547,arcgis,uncertain,87.06,"VDA MANOGUIA, Aguazul, Casanare, Colombia",15.01500586828967,compare,5.166111111,-72.67833333,Casanare,Aguazul,MATCH,MATCH,Casanare,Aguazul,MATCH,MATCH,FLAG
COL,285010000739,RETIRO MILAGRO,5.126517908283,-72.548712626547,arcgis,uncertain,83.59,"VDA RETIRO MILAGRO, Aguazul, Casanare, Colombia",15.01500586828967,compare,5.166111111,-72.67833333,Casanare,Aguazul,MATCH,MATCH,Casanare,Aguazul,MATCH,MATCH,FLAG
COL,285230000047,SAN JUANITO,4.83748,-71.26389,arcgis,uncertain,82.86,"COM RESGUARDO INDIGENA FINC SAN JUANITO, Orocué, Casanare, Colombia",0.864565955077544,compare,4.836646,-71.256132,Casanare,Orocué,MATCH,MATCH,Casanare,Orocué,MATCH,MATCH,FLAG
COL,285230000250,ESCUELA MARIARA,5.02556,-71.91917,arcgis,centroid,94.38,"VDA MARIARA, Orocué, Casanare, Colombia",1.1462386322095515,compare,5.019444,-71.9275,Casanare,Orocué,MATCH,MATCH,Casanare,Orocué,MATCH,MATCH,KEEP_ORIGINAL
COL,285230000268,SEDE CARRIZALES,4.9546,-71.83666,arcgis,street,96.57,"VDA CARRIZALES, Orocué, Casanare, Colombia",12.379320878372791,compare,5.019444444,-71.9275,Casanare,Orocué,MATCH,MATCH,Casanare,Orocué,MATCH,MATCH,KEEP_ORIGINAL
COL,285230000284,LA COLONIA,4.90643,-71.75699,arcgis,street,95.64,"VDA COLONIA, Orocué, Casanare, Colombia",27.80351906939267,compare,5.119167,-71.888889,Casanare,Orocué,MATCH,MATCH,Casanare,Orocué,MATCH,MATCH,KEEP_ORIGINAL
COL,285230000411,LA GÜIRRIPA,4.916298060737,-71.598992558955,arcgis,uncertain,85.88,"VDA LA CULEBRA, Orocué, Casanare, Colombia",,fill,,,Casanare,Orocué,MATCH,MATCH,,,NO_DATA,NO_DATA,REJECT
COL,285230000985,SAN JOSE,4.83748,-71.26389,arcgis,uncertain,82.44,"COM RESGUARDO SAN JUANITO FINC SAN JOSE, Orocué, Casanare, Colombia",0.864565955077544,compare,4.836646,-71.256132,Casanare,Orocué,MATCH,MATCH,Casanare,Orocué,MATCH,MATCH,FLAG
COL,268615002553,ESCUELA RURAL LA JAVA,7.470312617097,-73.345746738387,arcgis,uncertain,89.41,"VDA LA JAVA, Rionegro, Santander, Colombia",0.0,compare,7.470312617097,-73.345746738387,Santander,Rionegro,MATCH,MATCH,Santander,Rionegro,MATCH,MATCH,FLAG
COL,268689000081,ESCUELA RURAL CANTARRANAS DOS,6.894024618359,-73.539053221109,arcgis,uncertain,89.42,"VDA CANTARRANAS DOS, San Vicente de Chucurí, Santander, Colombia",14.17135218090997,compare,6.93561,-73.4177,Santander,San Vicente de Chucurí,MATCH,MATCH,Santander,San Vicente de Chucurí,MATCH,MATCH,FLAG
COL,268689000170,ESCUELA RURAL LA FLORESTA,6.894024618359,-73.539053221109,arcgis,uncertain,88.8,"VDA EL PERTRECHO, San Vicente de Chucurí, Santander, Colombia",10.048907240128772,compare,6.825,-73.4803,Santander,San Vicente de Chucurí,MATCH,MATCH,Santander,San Vicente de Chucurí,MATCH,MATCH,FLAG
COL,268745000862,ESCUELA RURAL CAÑO SAN PEDRO UNO,6.7275,-73.85559,arcgis,uncertain,89.3,"VDA LA ROCHELA CAÑO SAN PEDRO, Simacota, Santander, Colombia",,fill,,,Santander,Simacota,MATCH,MATCH,,,NO_DATA,NO_DATA,REJECT
COL,227800000577,ESCUELA NUEVA CAPITAN VIEJO,8.58333,-77.3333,arcgis,uncertain,86.71,"COM CAPITAN, Unguía, Chocó, Colombia",77.84948972922038,compare,7.91667,-77.11722,Chocó,Acandí,MATCH,MISMATCH,Chocó,Riosucio,MATCH,MISMATCH,FLAG
COL,227800000763,ESCUELA RURAL LAS PARCELAS,8.56569,-77.31935,arcgis,centroid,90.81,"VDA CAPITAN, Unguía, Chocó, Colombia",75.51794134911631,compare,7.91667,-77.11722,Chocó,Acandí,MATCH,MISMATCH,Chocó,Riosucio,MATCH,MISMATCH,FLAG
COL,241001000460,SEDE EL TRIUNFO,2.9416652,-75.2492859,arcgis,street,96.0,"VDA EL TRIUNFO, Neiva, Huila, Colombia",9.918833902233278,compare,2.865103,-75.203453,Huila,Neiva,MATCH,MATCH,Huila,Neiva,MATCH,MATCH,KEEP_ORIGINAL
COL,241001000648,SANTA LIBRADA,2.8831258,-75.058936,arcgis,street,96.36,"VDA SANTA LIBRADA, Neiva, Huila, Colombia",0.0,compare,2.8831258,-75.058936,Huila,Neiva,MATCH,MATCH,Huila,Neiva,MATCH,MATCH,KEEP_ORIGINAL
COL,241548000049,SEDE SAN JOAQUIN,2.22919,-75.83888,arcgis,street,98.06,"VDA SAN JUAQUIN, Pital, Huila, Colombia",0.0027761821961664835,compare,2.229166667,-75.83888889,Huila,Pital,MATCH,MATCH,Huila,Pital,MATCH,MATCH,KEEP_ORIGINAL
COL,227077001144,ESCUELA RURAL MIXTA SABIO SALOMON,5.5633,-77.388983333333,arcgis,uncertain,89.33,"C VALERIO, Bajo Baudó, Chocó, Colombia",46.01369241559226,compare,5.15,-77.368333,Chocó,Bajo Baudó,MATCH,MATCH,Chocó,Bajo Baudó,MATCH,MATCH,FLAG
COL,227077001462,ESCUELA RURAL MIXTA SAN EVA DE VILLA LUZ,4.8983017,-77.2440152,arcgis,street,98.62,"C PILIZA, Bajo Baudó, Chocó, Colombia",31.191790887141476,compare,5.15,-77.368333,Chocó,Bajo Baudó,MATCH,MATCH,Chocó,Bajo Baudó,MATCH,MATCH,KEEP_ORIGINAL
COL,270473003276,CENTRO EDUCATIVO ARENAL,9.391268851373,-75.327968452679,arcgis,uncertain,88.15,"VDA ASMON, Morroa, Sucre, Colombia",7.342907301942759,compare,9.454245,-75.307827,Sucre,Morroa,MATCH,MATCH,Sucre,Morroa,MATCH,MATCH,FLAG
COL,270508000046,SEDE PRIMARIA FLOR DEL MONTE,9.49876,-75.15083,arcgis,street,98.75,"C FLOR DEL MONTE, Ovejas, Sucre, Colombia",0.0,compare,9.49876,-75.15083,Sucre,Ovejas,MATCH,MATCH,Sucre,Ovejas,MATCH,MATCH,KEEP_ORIGINAL
COL,308001012805,ASPAEN GIMNASIO LOS CORALES,11.00264,-74.94822,arcgis,uncertain,88.54,"AV PRADOMAR KM 11 BR SALGAR, Puerto Colombia, Atlántico, Colombia",1.0115747860052708,compare,10.995483,-74.953941,Atlántico,Puerto Colombia,MATCH,MATCH,Atlántico,Puerto Colombia,MATCH,MATCH,FLAG
COL,308001014247,LICEO CAMPESTRE,10.9877596,-74.9546232,arcgis,street,98.3,"CT PUERTO COLOMBIA, Puerto Colombia, Atlántico, Colombia",0.862025253836663,compare,10.995483,-74.953941,Atlántico,Puerto Colombia,MATCH,MATCH,Atlántico,Puerto Colombia,MATCH,MATCH,KEEP_ORIGINAL
COL,308001014336,INSTITUTO SOCIAL EL EDEN INSE,10.97190300048,-74.831442867793,arcgis,street,99.41,"KR 23A 87 104 BR LOS OLIVOS 1, Barranquilla, Atlántico, Colombia",5.902974599865902,compare,10.956462,-74.779707,Atlántico,Barranquilla,MATCH,MATCH,Atlántico,Barranquilla,MATCH,MATCH,KEEP_ORIGINAL
COL,273168003303,ESCUELA RURAL MIXTA LA CORTES,3.744135215486,-75.589967471894,arcgis,uncertain,87.06,"VDA LA CORTES, Chaparral, Tolima, Colombia",18.474126206597404,compare,3.661944444,-75.44527778,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,273168003397,ESCUELA RURAL MIXTA SANTA ROSA,3.60506,-75.38329,arcgis,street,96.57,"VDA SANTA ROSA, Chaparral, Tolima, Colombia",0.026811472662373912,compare,3.605,-75.383056,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,KEEP_ORIGINAL
COL,273168003419,ESCUELA RURAL MIXTA HELECHALES,3.744135215486,-75.589967471894,arcgis,uncertain,85.56,"VDA HELECHALES, Chaparral, Tolima, Colombia",6.920472017150132,compare,3.682222,-75.583611,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,273168003427,ESCUELA RURAL MIXTA GIGANTE HERMOSAS,3.744135215486,-75.589967471894,arcgis,uncertain,85.56,"VDA LA ALEMANIA, Chaparral, Tolima, Colombia",17.283510126859184,compare,3.829722222,-75.72,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,273168003460,ESCUELA RURAL MIXTA LA UNIÓN CORONILLO,3.67333,-75.59472,arcgis,street,98.05,"C EL LIMON, Chaparral, Tolima, Colombia",24.68681036309669,compare,3.605,-75.383056,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,KEEP_ORIGINAL
COL,273168003516,ESCUELA RURAL MIXTA EL MADROÑO,3.744135215486,-75.589967471894,arcgis,uncertain,86.29,"VDA EL MADROÑO, Chaparral, Tolima, Colombia",6.9204462164239615,compare,3.682222222,-75.58361111,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,273168003656,ESCUELA JOSE ALFONSO SUAREZ,3.744135215486,-75.589967471894,arcgis,uncertain,80.0,"VDA MESA DE PURACE FINC PURACE, Chaparral, Tolima, Colombia",24.32221636223077,compare,3.671944444,-75.38305556,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,273168003672,JARDIN HERMOSAS,3.66368,-75.63169,arcgis,uncertain,87.49,"VDA JARDIN HERMOSAS, Chaparral, Tolima, Colombia",13.210475812014263,compare,3.633056,-75.516667,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,273168003681,ESCUELA LA ILUSION,3.28886,-75.78695,arcgis,uncertain,88.82,"VDA LA ILUSION, Chaparral, Tolima, Colombia",48.628852615352905,compare,3.633056,-75.516667,Tolima,Planadas,MATCH,MISMATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,273168003753,SEDE CAUCHAL,3.744135215486,-75.589967471894,arcgis,uncertain,87.88,"VDA CAUCHAL, Chaparral, Tolima, Colombia",14.789055613325925,compare,3.633056,-75.516667,Tolima,Chaparral,MATCH,MATCH,Tolima,Chaparral,MATCH,MATCH,FLAG
COL,270708000750,CENTRO EDUCATIVO PAJARAL,8.6584301,-75.1311999,arcgis,uncertain,87.5,"VDA PAJARAL, San Marcos, Sucre, Colombia",17.290667941252526,compare,8.542307,-75.235794,Sucre,San Marcos,MATCH,MATCH,Sucre,San Marcos,MATCH,MATCH,FLAG
COL,270708000911,CENTRO EDUCATIVO CAÑO LATAL,8.6584301,-75.1311999,arcgis,uncertain,85.88,"CAS CAÑO LATAL, San Marcos, Sucre, Colombia",25.031104064608197,compare,8.69245,-75.3563,Sucre,San Marcos,MATCH,MATCH,Córdoba,Sahagún,MISMATCH,MISMATCH,FLAG
COL,308758076681,INSTITUTO NUESTRA SEÑORA DE BELÉN,10.903829572563,-74.78333486859,arcgis,street,97.27,"CL 45 7C 15 BR VILLA ADELA, Soledad, Atlántico, Colombia",0.20078139631381936,compare,10.903828,-74.781496,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,KEEP_ORIGINAL
COL,308758076711,CENTRO EDUCATIVO EMANUEL,10.91539401138,-74.791976928148,arcgis,street,97.17,"KR 16C 55 16 BR LAS COLONIAS, Soledad, Atlántico, Colombia",0.0491937077085071,compare,10.915834,-74.792024,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,KEEP_ORIGINAL
COL,308758076967,CENTRO EDUCATIVO ESCALANDO PELDAÑOS,10.915580639045,-74.778638570775,arcgis,uncertain,87.27,"CL 40 7A 20 BR VILLA ADELA, Soledad, Atlántico, Colombia",1.3435594198748295,compare,10.903828,-74.781496,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,FLAG
COL,308758076981,INSTITUCION EDUCATIVA MI NUEVA GENERACION,10.8878586,-74.8032804,arcgis,uncertain,80.0,"AK 7C 77 05 BR MANANTIAL DE CEBILLA, Soledad, Atlántico, Colombia",2.598045471269891,compare,10.9110197,-74.80014544,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,FLAG
COL,308758077094,INSTITUCIÓN EDUCATIVA JORGE ARTEL,10.887312989156,-74.816768617418,arcgis,centroid,90.59,"TV 2SUR 70C 57 BR DON BOSCO IV ETAPA, Soledad, Atlántico, Colombia",4.55333878625154,compare,10.91721147,-74.78827371,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,KEEP_ORIGINAL
COL,308758077159,CENTRO EDUCATIVO MI MUNDO DE ILUSIONES DE SOLEDAD,10.920635005888,-74.79005587976,arcgis,street,98.41,"CL 46 23C 15 BR VILLA KATANGA, Soledad, Atlántico, Colombia",0.9235742052255353,compare,10.9150324,-74.7963007,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,KEEP_ORIGINAL
COL,308758077166,INSTITUTO MIXTO ALEGRÍA DEL SABER,10.909554507076,-74.787493280502,arcgis,street,98.41,"KR 14B 49A 64 BR VILLA ESTEFANY, Soledad, Atlántico, Colombia",1.1383127600211058,compare,10.9150324,-74.7963007,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,KEEP_ORIGINAL
COL,308758077213,INSTITUCIÓN EDUCATIVA DEL CARIBE DE SOLEDAD,10.920928097132,-74.759503907957,arcgis,uncertain,88.9,"CL 11 9A 15 BR LA BONGA, Soledad, Atlántico, Colombia",0.811947597822939,compare,10.9183927,-74.7664779,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,FLAG
COL,225154000099,ESCUELA RURAL POLICARPA SALAVARRIETA,5.338966218477,-73.926030587265,arcgis,uncertain,87.76,"VDA HATICO Y ENEAS, Carmen de Carupa, Cundinamarca, Colombia",401.8269701992635,compare,8.13307,-76.23391,Cundinamarca,Carmen de Carupa,MATCH,MATCH,Córdoba,Valencia,MISMATCH,MISMATCH,FLAG
