iso,id_centro,gps_lat,gps_lon,geocoded_lat,geocoded_lon,distance_km,arcgis_score,query_precision,query,address_returned
COL,170742000128,9.247709815,-75.14319206,9.24391,-75.14675,0.58,84.0,street,"CL 11 1 1 BR DIVINO NIÑO, San Luis de Sincé, Sucre, Colombia","San Luis de Sincé, Sucre"
COL,205001014308,6.284903,-75.650099,6.27882,-75.63596,1.7,97.95,street,"C SANCRISTOBAL, Medellín, Antioquia, Colombia","San Cristobal, Medellín, Antioquia"
COL,225596000012,4.776002418,-74.56345833,4.76944,-74.53325,3.43,85.11,street,"C INSPECCION SANTA MARTA FINC RURAL, Quipile, Cundinamarca, Colombia","Santa Marta, Quipile, Cundinamarca"
COL,205847000377,6.363056,-76.125833,6.335667635231,-76.260340123932,15.17,86.67,street,"VDA SALADITO, Urrao, Antioquia, Colombia","Urrao, Antioquia"
COL,213744000568,7.946408837,-74.02160558,7.772676004885,-74.262601064641,32.83,86.09,street,"VDA CANDELERO ALTO, Santa Rosa del Sur, Bolívar, Colombia","Santa Rosa del Sur, Bolívar"
COL,350001001028,4.142502741,-73.62260198,4.142745097138,-73.623661758549,0.12,98.1,street,"CL 25C 21 30 BR RETIRO, Villavicencio, Meta, Colombia","Calle 25C 21 30, Zuria, Villavicencio, Meta"
COL,176001004973,3.45168635,-76.55437262,3.453704132854,-76.550224552035,0.51,96.93,street,"AV 4 OESTE 12 05 BR TERRON COLORADO, Cali, Valle del Cauca, Colombia","Avenida 4 Oeste 12, Santa Rita, Cali, Valle del Cauca"
COL,219256000662,2.320762153,-76.86988728,2.33331,-76.83331,4.3,96.13,street,"VDA QUILCACÉ, El Tambo, Cauca, Colombia","Quilcace, El Tambo, Cauca"
COL,376001023918,3.42040764,-76.46953545,3.473324833905,-76.507616478515,7.24,93.4,street,"CL 46C 5N 29 BR POPULAR, Cali, Valle del Cauca, Colombia","Calle 46C, Guillermo Leon Valencia, Cali, Valle del Cauca"
COL,376892000026,3.584460504,-76.49503882,3.584627290466,-76.495080558671,0.02,95.82,street,"KR 3 5 50 BR SEBASTIAN DE BELALCAZAR, Yumbo, Valle del Cauca, Colombia","Carrera 3 5 50, Arroyohondo, Yumbo, Valle del Cauca"
COL,120001000000,10.46651269,-73.25828551,10.466586011679,-73.258047910993,0.03,99.52,street,"KR 19B 16B 14 BR DANGOND, Valledupar, Cesar, Colombia","Carrera 19B 16B 14, Dangond, Valledupar, Cesar"
COL,268705000177,6.853953379,-72.91242959,6.99022,-72.907,15.16,89.82,street,"VDA LABRADAS VIA SANTA BARBARA, Santa Bárbara, Santander, Colombia","Santa Bárbara, Santander"
COL,227245000523,6.78333,-77.00139,5.8992183,-76.1407341,136.79,86.36,street,"COM INDIGENA EL 18, El Carmen de Atrato, Chocó, Colombia","El Carmen de Atrato, El Carmen, Chocó"
COL,370110001381,9.423251798,-74.94046487,9.316861966595,-74.974076433489,12.39,97.69,street,"KR 11 5 13 BR SAN JOSÉ, Buenavista, Sucre, Colombia","Carrera 11 5 13, Buenavista, Sucre"
COL,344001003853,11.5360824,-72.89574026,11.535934005648,-72.896282874465,0.06,97.44,street,"CL 24 2 16 BR 7 DE AGOSTO, Riohacha, La Guajira, Colombia","Calle 24 2 16, Riohacha, La Guajira"
COL,225718000175,4.918609,-74.419725,4.139430606691,-74.351651603342,86.97,89.34,street,"VDA SAN BERNARDO, Sasaima, Cundinamarca, Colombia","San Bernardo, Cundinamarca"
COL,205854000731,7.338056,-75.3775,7.2915678,-75.3920797,5.41,89.1,street,"TC VALDIVIA VDA JUNTAS, Valdivia, Antioquia, Colombia","Valdivia, Antioquia"
COL,105031000200,6.906994403,-75.07343993,6.3076755,-75.5750141,86.66,81.78,street,"CL SANTANDER 18 80 BR CENTRO, Amalfi, Antioquia, Colombia","Santander, Medellín, Antioquia"
COL,215693000242,5.925524195,-72.97277948,5.893051133676,-72.993885107651,4.3,81.33,street,"VDA EL PORTACHUELO SECTOR LA MESA, Santa Rosa de Viterbo, Boyacá, Colombia","Santa Rosa de Viterbo, Boyacá"
COL,205674000023,6.285833,-75.356389,6.26758,-75.62645,29.92,84.91,street,"VDA EL PERPETUO SOCORRO, San Vicente Ferrer, Antioquia, Colombia","San Vicente Ferrer, Medellín, Antioquia"
COL,366170002134,4.856667,-75.659722,4.86667,-75.66667,1.35,85.25,street,"TV 10 72D 09 BR FFCC ESTACIÓN GUTIERREZ, Dosquebradas, Risaralda, Colombia",Estación Gutiérrez
COL,220001000411,10.434173,-73.388404,10.3795552,-73.3775174,6.19,90.0,street,"C AZUCAR BUENA VDA LA MESA, Valledupar, Cesar, Colombia","Azucar Buena, Valledupar, Cesar"
COL,266572800008,5.36861183,-76.11065965,5.286825659982,-76.072998882676,10.0,89.19,street,"VDA LA PUNTA, Pueblo Rico, Risaralda, Colombia","Pueblo Rico, Risaralda"
COL,219532000175,2.300382288,-77.06492695,2.266249160493,-77.085104872288,4.41,94.01,street,"VDA BUENAVISTA, Patía, Cauca, Colombia","A Buenavista, Patía, Cauca"
COL,305088002615,6.341763429,-75.54564197,6.341761018309,-75.545640026939,0.0,97.95,street,"AV 38 55 186 BR NIQUIA, Bello, Antioquia, Colombia","Avenida 38 55 186, Hermosa Provincia, Bello, Antioquia"
COL,223001001000,8.533458124,-75.90129531,8.7451559,-75.899975,23.54,85.8,street,"VDA SANTA FE KM 35 VIA MONTERIA TIERRALTA, Montería, Córdoba, Colombia","Santa Fé, Montería, Córdoba"
COL,217662001723,5.338056,-75.0,5.36515,-74.99905,3.01,100.0,street,"VDA EL VERGEL, Samaná, Caldas, Colombia","Vda. El Vergel, Samaná, Caldas"
COL,163302000308,4.207288635,-75.79059768,4.207133928084,-75.790616439279,0.02,97.84,street,"CL 25 12 24 BR CENTRO, Génova, Quindío, Colombia","Calle 25 12 24, Génova, Quindio"
COL,205138000428,6.821111,-76.093889,6.815283565835,-76.026445371395,7.47,88.72,street,"VDA CUMBARRA, Cañasgordas, Antioquia, Colombia","Cañasgordas, Antioquia"
COL,370429800007,8.54026884,-74.62887463,8.534424822286,-74.656939307875,3.15,96.67,street,"CL 5 16 16 BR BARRIO CENTRO, Majagual, Sucre, Colombia","Calle 5 16 16, Majagual, Sucre"
COL,252001002201,1.373868414,-77.22775785,1.386530158286,-77.26974764797,4.88,84.86,street,"VDA PORTACHUELO, Chachagüí, Nariño, Colombia","Chachagüí, Nariño"
COL,176890000038,3.861462617,-76.38381962,3.451206056481,-76.537846513302,48.72,91.44,street,"CL 5 5 35 BR CENTENARIO, Yotoco, Valle del Cauca, Colombia","Calle 5, Centenario, Cali, Valle del Cauca"
COL,125290002234,4.32684154,-74.39971817,4.325234828033,-74.414512184916,1.65,93.81,street,"CL 22 63 40 BR LA VENTA, Fusagasugá, Cundinamarca, Colombia","Calle 22, Novilleros, Fusagasugá, Cundinamarca"
COL,252110000323,1.38283,-77.1356,1.40584,-77.11705,3.29,98.75,street,"C SANTA MARIA, Buesaco, Nariño, Colombia","Santa María, Buesaco, Nariño"
COL,217001001557,5.094722,-75.575556,5.0676781,-75.5098239,7.88,87.88,street,"C EL REMANSO, Manizales, Caldas, Colombia","Manizales, Caldas"
COL,215317000088,6.446136279,-72.52395697,6.445460322689,-72.517224986388,0.75,89.09,street,"VDA URAGON, Guacamayas, Boyacá, Colombia","Guacamayas, Boyacá"
COL,205002000980,5.913611,-75.468333,6.22448,-75.94973,63.47,89.37,street,"VDA ALTAMIRA, Abejorral, Antioquia, Colombia","Vda Altamira, Betulia, Antioquia"
ARG,900102900,-27.3074079464714,-65.57469259424292,-27.2695764556,-65.811095738334,23.74,80.0,street,"9 DE JULIO Y RUTA NACIONAL Nº 38  SAN CAYETANO En la primera entrada del acceso sur, CHICLIGASTA, Tucumán, Argentina","Chicligasta, Tucumán"
ARG,620095311,-40.42268962,-69.61351759,-39.701983605652,-68.495785986965,124.38,91.43,street,"ESC 244, EL CUY, Río Negro, Argentina","El Cuy, Río Negro"
ARG,60823600,-34.739741071593016,-58.487989759919344,-34.740254894865,-58.488031827413,0.06,92.0,street,"AVENIDA ELIZALDE 3971  SANTA CATALINA, LOMAS DE ZAMORA, Buenos Aires, Argentina","Avenida Doctor Gilberto Elizalde 3971, Lomas de Zamora, Provincia de Buenos Aires"
ARG,62286000,-34.562203128471424,-58.7446890152857,-34.561977900826,-58.745830887345,0.11,96.77,street,"AVENIDA REMIGIO LÓPEZ (EX AV. SARMIENTO) 2257, SAN MIGUEL, Buenos Aires, Argentina","Avenida Presidente Sarmiento 2257, San Miguel, B1663, Provincia de Buenos Aires"
ARG,61258200,-36.86244949808992,-60.08383966061861,-36.8646725,-60.0822811,0.28,84.0,street,"CIRC.2-CHACRA 1/176-SECCION M-MANZ. B   COLONIA NIEVAS, OLAVARRIA, Buenos Aires, Argentina","Colonia Nievas, Olavarría, Provincia de Buenos Aires"
ARG,61187200,-34.77686103870582,-58.605706311397,-34.777235327826,-58.605994648508,0.05,96.93,street,"JUAN CRUZ VARELA 6451  VILLA DORREGO, LA MATANZA, Buenos Aires, Argentina","Calle Juan Cruz Varela 6451, González Catán, La Matanza, B1758, Provincia de Buenos Aires"
ARG,380012400,-24.171337269707795,-65.30193016893432,-24.180382,-65.308825,1.23,89.57,street,"LA FE 00 CHIJRA, DOCTOR MANUEL BELGRANO, Jujuy, Argentina","San Salvador de Jujuy, Dr. Manuel Belgrano, Jujuy"
ARG,500040100,-33.2975343825,-68.3015003329,-33.215807705752,-68.50014657178,20.59,94.95,street,"LAS ROSAS S/N, RIVADAVIA, Mendoza, Argentina","Calle Juan Manuel de Rosas, Rivadavia, Mendoza"
ARG,260065800,-45.920479698842186,-67.55373923665195,-45.921771045736,-67.554130003885,0.15,97.83,street,"Lago de los Cisnes 2410, ESCALANTE, Chubut, Argentina","Calle Lago Los Cisnes 2410, Rada Tilly, Escalante, Chubut"
ARG,740021301,-32.78080277777778,-66.2786888888889,-32.23633,-65.34683,106.31,89.95,locality,"LOS CHAÑARES, BELGRANO, San Luis, Argentina","Los Chañares, Junín, Provincia de San Luis"
ARG,420027100,-36.615358,-64.294476,-36.615452480789,-64.295445813004,0.09,95.52,street,"1 de Mayo  1025 Villa Tomas Mason Sur, CAPITAL, La Pampa, Argentina","Calle 1 de Mayo 1025, Santa Rosa, Capital, L6302, La Pampa"
ARG,820269500,-33.00840206183978,-60.66042896770776,-33.008295412236,-60.660388728376,0.01,89.3,street,"DORREGO 6102 LAS DELICIAS, ROSARIO, Santa Fe, Argentina","Calle Dorrego 6102, Rosario, Santa Fe"
ARG,220020200,-25.6385483981252,-60.264391908594,-26.929333008327,-60.04588795828,145.17,84.84,street,"9 DE JULIO   FUNCIONA CON BIBL 165, GENERAL GUEMES, Chaco, Argentina","Calle 9 de Julio & Calle Güemes, 25 de Mayo, Chaco"
ARG,620113100,-38.97285489292094,-67.82986056509618,-39.020474279543,-67.629642919995,18.09,94.83,street,"CHOCON 25, GENERAL ROCA, Río Negro, Argentina","Calle El Chocon, Gral. Roca, General Roca, Río Negro"
ARG,900011500,-26.57112543241271,-64.55877928609446,-26.5695,-64.55612,0.32,90.34,street,"9 DE JULIO  CENTRO GOBERNADOR GARMENDIA, BURRUYACU, Tucumán, Argentina","Gobernador Garmendia, Burruyacú, Provincia de Tucumán"
ARG,660070300,-25.14803052081771,-66.1637027090819,-25.038728397175,-66.202628153998,12.77,81.71,street,"RUTA NACIONAL N° 40, CACHI, Salta, Argentina","Cachi, Salta"
ARG,140339600,-30.9576550500452,-62.3395172810218,-30.955594049746,-62.340144651169,0.24,95.35,street,"SARMIENTO 543  ALTOS DE CHIPION, SAN JUSTO, Córdoba, Argentina","Calle Sarmiento, Altos de Chipión, San Justo, Córdoba"
ARG,300268800,-31.732343361271543,-59.91169601814404,-31.774928533833,-60.502610191154,56.07,98.7,street,"ESTACION SOSA, PARANA, Entre Ríos, Argentina","Calle Estación Sosa, Paraná, Entre Ríos"
ARG,100055200,-27.27686355,-66.87507531,-27.27441,-66.87501,0.27,89.41,street,"CENTRO EL EJE, BELEN, Catamarca, Argentina",El Eje
ARG,180018800,-30.237358281246,-59.5494606720255,-30.29882,-59.54159,6.88,92.17,street,"VILLA ROSA - GUAYQUIRARO, ESQUINA, Corrientes, Argentina","Guayquiraró, Esquina, Corrientes"
ARG,100016800,-26.9556251342,-66.973849712,-27.00604,-66.9647,5.68,94.36,street,"MINAS DE CULAMPAJA, BELEN, Catamarca, Argentina","Culampajá, Bélén, Catamarca"
ARG,60068300,-38.10485196404676,-58.91378200423594,-38.090161238089,-58.694104729784,19.29,81.6,street,"CUARTEL IV   COLONIA LAVALLE, LOBERIA, Buenos Aires, Argentina","Lobería, Provincia de Buenos Aires"
ARG,860066405,-27.78495843,-64.22611362,-27.816792991809,-64.299217201729,8.01,96.66,street,"LA BAJADA, BANDA, Santiago del Estero, Argentina","Calle Banda, Santiago del Estero, Capital, Santiago del Estero"
ARG,540184109,-27.24443405730022,-54.98031918314102,-27.218354477347,-54.970521690014,3.06,94.3,street,"EX RUTA NAC. Nº 14 - KM. 181, CAINGUAS, Misiones, Argentina","Ruta Nacional 14, Cainguás, Misiones"
ARG,61566700,-34.57052201477899,-58.524993557106825,-34.570680015897,-58.524752211056,0.03,98.94,street,"ESTRADA 2454, GENERAL SAN MARTIN, Buenos Aires, Argentina","Calle Estrada 2454, Ciudad del Libertador General San Martín, General San Martín, B1650, Provincia de Buenos Aires"
ARG,540006300,-27.372521556860963,-55.88968100729944,-27.372130009985,-55.890052018636,0.06,96.32,street,"SALTA 578 CENTRO SALTA Y 25 DE MAYO, CAPITAL, Misiones, Argentina","Calle Salta & Calle 25 de Mayo, Posadas, Capital, N3300, Misiones"
ARG,580037800,-37.51367999999977,-70.24915200000046,-37.637884808599,-70.677832527527,40.22,86.29,street,"DE LOS OLMOS AV, ÑORQUIN, Neuquén, Argentina","Ñorquín, Neuquén"
ARG,540172000,-26.565341262805585,-53.99434257858005,-26.619932,-54.1101753,13.02,84.26,street,"PARAJE GENTILE - KM 1348   RUTA NAC. N° 14 - KM 1348, SAN PEDRO, Misiones, Argentina","San Pedro, Misiones"
ARG,820326400,-33.728024918850174,-61.97753550172448,-33.727529221946,-61.976642213326,0.1,80.85,street,"MAXWELL 580 ISLAS MALVINAS N. INICIAL ESC. NRO 1201, GENERAL LOPEZ, Santa Fe, Argentina","Calle José T. Maxwell 580, Venado Tuerto, General López, S2600, Santa Fe"
ARG,700029200,-31.4620880418993,-68.736394865649,-31.085205890326,-68.882290259592,44.14,80.0,street,"VALENTÍN RUIZ S/N  AGUA Y ENERGÍA, ULLUM, San Juan, Argentina","Ullum, San Juan"
ARG,660124300,-25.275293,-65.481977,-25.447426186037,-65.580766341307,21.56,80.0,street,"PRESBISTERO ZAMBRANO S/Nº  LOS OLIVOS FRENTE AL SIC, LA VIÑA, Salta, Argentina","La Viña, Salta"
ARG,900223200,-26.830531283805243,-65.17223207979566,-26.829573692209,-65.172213001723,0.11,84.74,street,"Diagonal Costanera S/N   Entre Guatemala y Haití, CAPITAL, Tucumán, Argentina","Calle Costanera Norte & Calle Haití, San Miguel de Tucumán, Capital, Tucumán"
ARG,62012100,-34.670910925498674,-58.574440607947565,-34.670881412304,-58.574266321293,0.02,98.94,street,"JUAN FLORIO 1991, LA MATANZA, Buenos Aires, Argentina","Calle J. Florio 1991, González Catán, La Matanza, B1754, Provincia de Buenos Aires"
ARG,540091300,-26.6312475564853,-54.10806782307613,-26.628672072646,-54.11165097889,0.46,81.74,street,"AV.GÜEMES  CRISTO RESUCITADO SEC.1-FRAC.B-DURAÑONA S/N°, SAN PEDRO, Misiones, Argentina","Avenida Güemes, San Pedro, Misiones"
ARG,60819400,-34.70748212989622,-58.61643355696293,-34.707273629145,-58.615204516187,0.11,96.97,street,"TERRERO 1830  EL LUCITANO, LA MATANZA, Buenos Aires, Argentina","Calle Terrero 1830, González Catán, La Matanza, B1755, Provincia de Buenos Aires"
ARG,60080200,-37.482966385264405,-59.29013861551949,-34.636564688681,-58.466789885194,325.04,97.16,street,"CAMINO VECINAL, TANDIL, Buenos Aires, Argentina","Calle Tandil, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1406, Ciudad Autónoma de Buenos Aires"
ARG,860219305,-27.7222,-64.1944,-27.7297972,-64.2384292,4.42,97.83,locality,"EL ALAMBRADO, BANDA, Santiago del Estero, Argentina",El Alamerado
ARG,260033000,-43.31556587845777,-65.37159821807265,-43.274948277687,-65.17148005214,16.81,86.45,street,"Ruta Provincial Nº 7 y Camino Vecinal   Drofa Dulog, RAWSON, Chubut, Argentina","RP-7, Rawson, Chubut"
ARG,220002600,-26.955772766,-58.9251764015,-26.958519015231,-58.709266017144,21.4,82.11,street,"CH.53-PC.52-PJE.EL QUIA, BERMEJO, Chaco, Argentina","Bermejo, Chaco"
ARG,61167800,-34.82877762338848,-58.187978789689225,-34.829118584669,-58.189415008849,0.14,97.48,street,"458 E/ 409 Y 410 950, BERAZATEGUI, Buenos Aires, Argentina","Calle 458 & Calle 409, Berazategui, B1890, Provincia de Buenos Aires"
ARG,140403100,-31.65063374771365,-63.91777971616897,-31.651006751224,-63.91774048465,0.04,98.01,street,"BELGRANO 1420  RIO SEGUNDO, RIO SEGUNDO, Córdoba, Argentina","Calle Manuel Belgrano 1420, Río Segundo, X5960, Córdoba"
ARG,61117600,-34.59066267823982,-58.6496180296482,-34.590413591168,-58.649669922259,0.03,96.73,street,"DANTE (E/ VIGO Y TORELLO) 2330, HURLINGHAM, Buenos Aires, Argentina","Calle Dante & Calle Vigo, Hurlingham, B1686, Provincia de Buenos Aires"
ARG,540039500,-26.4276233509,-53.8438120872866,-26.425222984631,-53.841332325442,0.36,91.09,street,"EX-RUTA NAC.14   RUTA NACIONAL 14 -PARAJE EL PIÑALITO SUR, SAN PEDRO, Misiones, Argentina","Ruta Nacional 14, San Pedro, Misiones"
ARG,500078100,-32.871859102527,-68.8612509423882,-32.870197759642,-68.861149964228,0.18,90.24,street,"CANO LAS MAGNOLIAS S/N, CAPITAL, Mendoza, Argentina","Calle de Las Magnolias, Mendoza, Capital, Mendoza"
ARG,140036400,-30.7363343148131,-64.6825680890532,-30.783398268186,-64.644608014686,6.37,90.89,street,"RUTA PROVINCIAL E 92   LOS SAUCES P/CAMINO A SAN MARCOS SIERRAS, CRUZ DEL EJE, Córdoba, Argentina","RP-E92, San Marcos Sierra, Cruz del Eje, Córdoba"
ARG,860197800,-27.6172756907,-63.2999508016,-27.321690426603,-63.57954067603,42.91,89.57,street,"CALLE PUBLICA, FIGUEROA, Santiago del Estero, Argentina","Figueroa, Santiago del Estero"
ARG,20061400,-34.573927441544875,-58.50407196203119,-34.573913689039,-58.503897478107,0.02,100.0,street,"AVDA. ALBARELLOS 2367 VILLA PUEYRREDON, Comuna 12, Ciudad de Buenos Aires, Argentina","Avenida Albarellos 2367, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires"
ARG,300173300,-31.5790344239229,-60.07489003192628,-31.733463016215,-60.530288033434,46.4,98.97,street,"25 DE MAYO 28, PARANA, Entre Ríos, Argentina","Calle 25 de Mayo 28, Paraná, E3100, Entre Ríos"
ARG,61119200,-34.65229307956179,-58.62140563246379,-34.641589301006,-58.564057498502,5.38,94.94,street,"BELGRANO E/ MITRE Y BUEN VIAJE 357, MORON, Buenos Aires, Argentina","Calle Belgrano & Calle Bartolomé Mitre, González Catán, La Matanza, B1704, Provincia de Buenos Aires"
ARG,780038600,-49.9811762152465,-68.9125714474486,-49.981904495499,-68.908467548391,0.3,93.49,street,"GOBERNADOR GREGORES 741, CORPEN AIKE, Santa Cruz, Argentina","Calle Gobemador Gregores, Comandante Luis Piedra Buena, Corpen Aike, Santa Cruz"
HND,120600022,14.174893579051062,-87.85400949743408,14.11667,-87.83333,6.85,78.03,street,"INGRULA  GUAJIQUIRO  DEPO. LA PAZ  FRENTE A LA CASCADA, Guaijiquiro, La Paz, Honduras","Guajiquiro, La Paz"
HND,60300028,13.230119071822436,-87.01624506692234,13.29627,-87.19574,20.77,80.0,street,"CALLE PRINCIPAL DEL INSTITUTO RAFAEL HELEODORO VALLE LA PLOMOSA CONCEPCION DE MARIA CHOLUTECA, Concepción de María, Choluteca, Honduras",Choluteca
HND,141500067,14.467329077745235,-88.92653325023048,14.489334641685,-88.924748611652,2.45,80.0,street,"ALDEA GUALTAYA  CASERIO LAS LOMITAS, Sensenti, Ocotepeque, Honduras","Sensenti, Ocotepeque"
HND,10700159,15.733385054009542,-87.5815060822595,15.7757659,-87.4555454,14.28,80.0,street,"KM 15   ALDEA  SAN ALEJO  FRENTE LA LINEA FERREA  TELE ATLANTIDA, Tela, Atlántida, Honduras","Tela, Atlantida"
HND,101700048,14.565851342603146,-88.24221272489449,14.419115385534,-88.148239785167,19.2,79.2,street,"EL NARANJO  INTIBUCA  INTIBUCA   FRENTE A LA CALLE PRINCIPAL, San Fco. de Opalaca, Intibucá, Honduras",Intibuca
HND,130100084,14.71382307105628,-88.38387850353638,14.58886,-88.58119,25.37,79.2,street,"EL CHAGUITE  LA ASOMADA GRACIAS LEMPIRA FRENTE A LA CASA DEL PRESIDENTE DE LA AECO, Gracias, Lempira, Honduras","Gracias, Lempira"
HND,100900021,14.342023042558534,-88.039937349231,14.373467639753,-87.966273520232,8.67,80.0,street,"EL PLAN  MASAGUARA  DEPARTAMENTO DE INTIBUCA RED EDUCATIVA COPANTILLO, Masaguara, Intibucá, Honduras","Masaguara, Intibuca"
HND,31800188,14.689411626923038,-87.80396288210216,14.63438,-87.84551,7.58,87.05,street,"ALDEA MIRIMPE  MUNICIPIO DE SIGUATEPEQUE DEPARTAMENTO DE COMAYAGUA, Siguatepeque, Comayagua, Honduras","Siguatepeque, Comayagua"
HND,180100087,15.388658179891502,-87.37505770170486,15.13862,-87.12637,38.53,82.0,street,"SAN BLAS  LOCOMAPA  MUNICIPIO DE YORO  DEPARTAMENTO DE YORO                                         ., Yoro, Yoro, Honduras",Yoro
HND,82000004,14.263024528988415,-87.02761738800648,14.26667,-87.03333,0.74,80.06,street,"CANTARRANAS  F.M. BO EL CENTRO  FRENTE PARQUE CENTRAL., San Juán de Flóres, Francisco Morazán, Honduras","Cantarranas, Francisco Morazán"
HND,41000031,15.026517635194242,-88.83475578199953,15.02684,-88.83577,0.11,81.18,street,"MEDIA CUADRA ESTE DE LA IGLESIA CATOLICA  EL GUANAL FLORIDA COPAN, Florida, Copán, Honduras","Florida, Copán"
HND,20200034,15.775186871653087,-86.21664218216056,15.756318690556,-86.322069692966,11.48,80.0,street,"EDIFICIO BLANCO A LA DERECHA  EN LA ENTRADA A MONTE OLIVO, Balfate, Colón, Honduras","Balfate, Colon"
HND,20500106,15.516540558249345,-86.22077727824791,15.5213707,-86.2239512,0.64,81.18,street,"COLONIA LA PRADERA JUNTO A PANADERIA LA PRADERA SABA COLÓN, Sabá, Colón, Honduras","Saba, Colon"
HND,80100057,13.972525235688144,-87.11986630119958,14.1485928,-87.2092938,21.83,75.0,street,"EL RINCON MONTAÑA DE AZACUALPA M.D.C FRANCISCO MORAZAN CARRETERA HACIA LINACA  TATUMBLA, Distrito Central, Francisco Morazán, Honduras","Distrito Central, Francisco Morazan"
HND,130600115,14.156142810455352,-88.50809083550365,14.12406,-88.54288,5.18,79.53,street,"ALDEA SANTO TOMAS  CASERIO LA CAUQUIN  MUNICIPIO DE GUALCINSE  LEMPIRA, Gualcince, Lempira, Honduras","Gualcince, Lempira"
HND,10500056,15.638873692880326,-87.10434619333174,15.6436117,-87.1472012,4.62,81.18,street,"BO. EL CENTRO  CALLE DE LA COOPERATIVA SAGRADA FAMILIA  LA MASICA  ATLANTIDA ., La Masica, Atlántida, Honduras","Atlantida, La Masica, Atlantida"
HND,150300050,14.40937765485656,-85.77596497491959,14.84882,-85.89424,50.49,80.0,street,"EL LAGARTO RIO BLANCO CATACAMAS  ESCUELA; ADALBERTO MEJIA, Catacamas, Olancho, Honduras","Catacamas, Olancho"
HND,50100072,15.556016516867375,-88.18528905012913,15.5142,-88.07891,12.31,84.65,street,"ALDEA LA FORTUNA MUNICIPIO DE SAN PEDRO SULA  CORTES, San Pedro Sula, Cortés, Honduras","Municipio de San Pedro Sula, Cortés"
HND,20900126,15.570496931420475,-86.11006114649726,15.6579,-86.00293,15.04,80.0,street,"CUACA ZONA  TOCOA  COLON  HONDURAS C.A FRENTE CAMPO DE FUTBOL, Tocoa, Colón, Honduras","Tocoa, Colon"
HND,151700157,15.064322991702532,-85.9138997395306,15.30545484957,-85.714530617526,34.3,83.26,street,"CASERIO LOS LINDEROS, San Esteban, Olancho, Honduras","San Esteban, Olancho"
HND,180100239,15.07292566202121,-86.90750061719817,15.13862,-87.12637,24.61,82.0,street,"BUENA VISTA ABAJO  1 CUADRA AL ESTE DE LA IGLESIA CATOLICA  TULANGUARE  YORO  YORO, Yoro, Yoro, Honduras",Yoro
HND,60700041,13.224484436794723,-87.44680807213243,13.255800357852,-87.378217254379,8.2,80.0,street,"COL. 3 DE FEBRERO  CALLE PRINCIPAL  FRENTE AL CAMPO DE FUTBOL, Marcovia, Choluteca, Honduras","Marcovia, Choluteca"
HND,41500004,15.033515452462211,-88.87752533835635,15.042885377146,-88.884360378411,1.27,80.0,street,"EL MASICAL  EL OCOTON  SAN ANTONIO DE COPAN FRENTE AL CAMPO DE FUTBOL, San António, Copán, Honduras","San Antonio, Copán"
HND,10800008,15.560594257167503,-87.42463793282906,15.61605176313,-87.374605157492,8.17,80.0,street,"ULUACITO FRENTE CARRETERA A NUEVA FLORIDA MORAZAN  YORO, Arizona, Atlántida, Honduras","Arizona, Atlantida"
HND,20800104,15.7133656955368,-86.2668925829034,15.62138,-86.27066,10.24,81.18,street,"ALDEA GIOCONDA  MIRAMAR A LA PAR DE IGLESIA CATÓLICA  SONAGUERA COLON, Sonaguera, Colón, Honduras","Sonaguera, Colon"
HND,70200010,13.84699155371365,-86.65049837037532,13.8402,-86.69526,4.89,85.14,street,"LOS MATAZANOS MUNICIPIO DE ALAUCA DEPARTAMENTO DE EL PARAISO, Alauca, El Paraíso, Honduras","Alauca, El Paraíso"
HND,70300042,13.962244201881898,-86.39118709626453,14.0308,-86.56727,20.47,81.18,street,"EL HABILLAL  CALLE PRINCIPAL  JUTIAPA  DANLI EL PARAÍSO, Danlí, El Paraíso, Honduras","Danli, El Paraiso"
HND,20300026,15.813109194833872,-85.27815468829898,15.94552,-85.12909,21.7,81.18,street,"FRENTE A LA IGLESIA CATOLICA  QUESERA VIEJA  IRIONA  COLON, Iriona, Colón, Honduras","Iriona, Colon"
HND,132600010,14.16927261581639,-88.68003753391888,14.140047918834,-88.707004243262,4.36,80.0,street,"ALDEA LOS REALES  VALLADOLID LEMPIRA FRENTE A JARDIN DE NINOS LURVIN ISABEL MEJIA, Valladolid, Lempira, Honduras","Valladolid, Lempira"
HND,80100081,14.112366653764829,-87.23281805548609,14.040214492295,-87.208499451205,8.44,84.73,street,"VILLAFRANCA  CALLE PRINCIPAL  CONTIGUO A ANTIGUO EDIFICIO DEL PDA, Distrito Central, Francisco Morazán, Honduras","Calle Principal, Tegucigalpa, Distrito Central, Francisco Morazan"
HND,100300006,13.950524151861524,-88.29890117253716,13.977220702289,-88.277654027914,3.75,80.0,street,"EL MATASANO...MUNICIPIO DE COLOMONCAGUA INTIBUCÀ  CALLE QUE CONDUCE AL ALMENDRO., Colomoncagua, Intibucá, Honduras","Colomoncagua, Intibuca"
HND,61200005,13.671463403975126,-87.33296661958605,13.647457925399,-87.339895169606,2.77,79.2,street,"LAS CAÑAS SAN ANTONIO DE FLORES CHOLUTECA POR EL CAMPO DE FUTBOL, San Antonio de Flores, Choluteca, Honduras","San Antonio de Flores, Choluteca"
